sid,basin,sphere,season,year,month,day,hour,lat,lon,lmi,sshs,occurtime
2009017S15059,SI,SH,2009,2009,1,19,0,-17.3,50.0,40,0,202.0
2009017S20043,SI,SH,2009,2009,1,20,12,-20.1,42.6,115,4,203.5
2009024S17123,SI,SH,2009,2009,1,26,6,-20.3,115.5,50,0,209.25
2009025S12177,SP,SH,2009,2009,1,27,18,-19.7,-176.8,35,0,210.75
2009031S16147,SP,SH,2009,2009,1,31,18,-16.7,147.5,35,0,214.75
2009032S15071,SI,SH,2009,2009,2,7,0,-19.6,51.8,120,4,221.0
2009034S16126,SI,SH,2009,2009,2,8,6,-16.0,109.4,55,0,222.25
2009045S18174,SP,SH,2009,2009,2,17,18,-24.7,161.5,40,0,231.75
2009051S11075,SI,SH,2009,2009,2,23,0,-18.6,78.5,65,1,237.0
2009059S10101,SI,SH,2009,2009,3,2,0,-13.5,105.6,35,0,244.0
2009064S13148,SP,SH,2009,2009,3,7,18,-19.2,150.0,135,4,249.75
2009066S12081,SI,SH,2009,2009,3,9,12,-18.4,86.3,35,0,251.5
2009069S19204,SP,SH,2009,2009,3,11,18,-22.1,-158.2,55,0,253.75
2009074S10129,SI,SH,2009,2009,3,19,12,-16.3,106.8,100,3,261.5
2009075S18197,SP,SH,2009,2009,3,20,0,-35.0,-152.9,60,-4,262.0
2009082S15154,SP,SH,2009,2009,3,24,12,-20.1,162.0,45,0,266.5
2009082S16039,SI,SH,2009,2009,3,26,0,-23.8,42.6,65,1,268.0
2009092S15178,SP,SH,2009,2009,4,5,0,-21.6,-175.4,55,0,278.0
2009093S12062,SI,SH,2009,2009,4,5,18,-14.6,51.3,65,1,278.75
2009104N13088,NI,NH,2009,2009,4,16,12,18.4,86.6,50,0,105.5
2009107S07133,SI,SH,2009,2009,4,27,6,-6.3,134.1,45,0,300.25
2009121N13124,WP,NH,2009,2009,5,4,18,17.2,131.2,115,4,123.75
2009123N10111,WP,NH,2009,2009,5,7,6,15.8,118.8,90,2,126.25
2009143N17089,NI,NH,2009,2009,5,25,6,21.6,88.3,65,1,144.25
2009147N31285,NA,NH,2009,2009,5,28,18,37.5,-70.3,30,-1,147.75
2009164N10131,WP,NH,2009,2009,6,20,12,21.3,117.9,75,1,170.5
2009167N14257,EP,NH,2009,2009,6,18,18,17.9,-108.1,30,-1,168.75
2009171N15264,EP,NH,2009,2009,6,23,6,17.2,-103.1,70,1,173.25
2009173N10132,WP,NH,2009,2009,6,23,18,12.3,123.1,45,0,173.75
2009185N13260,EP,NH,2009,2009,7,7,0,18.0,-113.4,45,0,187.0
2009189N17129,WP,NH,2009,2009,7,11,0,19.7,115.7,35,0,191.0
2009190N09254,EP,NH,2009,2009,7,15,0,10.1,-128.3,90,2,195.0
2009192N16130,WP,NH,2009,2009,7,13,0,22.1,122.3,30,-1,193.0
2009194N11257,EP,NH,2009,2009,7,16,0,17.0,-117.2,50,0,196.0
2009196N14129,WP,NH,2009,2009,7,18,6,21.9,117.0,65,1,198.25
2009210N11231,EP,NH,2009,2009,7,31,18,13.8,-146.9,55,0,211.75
2009213N16130,WP,NH,2009,2009,8,4,18,21.7,113.0,45,0,215.75
2009215N10242,EP,NH,2009,2009,8,6,0,14.7,-130.1,125,4,217.0
2009215N13252,EP,NH,2009,2009,8,4,12,14.3,-116.3,55,0,215.5
2009215N20133,WP,NH,2009,2009,8,6,0,23.1,128.0,80,1,217.0
2009219N19140,WP,NH,2009,2009,8,11,6,33.4,140.8,40,0,222.25
2009220N12246,EP,NH,2009,2009,8,9,18,14.4,-120.2,30,-1,220.75
2009221N10201,WP,NH,2009,2009,8,16,0,15.8,173.2,45,0,227.0
2009222N09262,EP,NH,2009,2009,8,15,12,18.7,-132.6,110,3,226.5
2009222N14336,NA,NH,2009,2009,8,12,12,14.4,-33.3,35,0,223.5
2009227N12328,NA,NH,2009,2009,8,19,6,17.6,-54.2,115,4,230.25
2009228N11163,WP,NH,2009,2009,8,21,6,20.5,156.8,120,4,232.25
2009228N27277,NA,NH,2009,2009,8,16,18,29.1,-85.1,50,0,227.75
2009233N13230,EP,NH,2009,2009,8,24,6,14.2,-143.6,55,0,235.25
2009235N14252,EP,NH,2009,2009,8,25,12,18.3,-118.9,45,0,236.5
2009238N12189,EP,NH,2009,2009,8,28,12,14.5,-176.3,30,-1,239.5
2009238N20151,WP,NH,2009,2009,8,31,0,33.6,139.9,65,1,242.0
2009238N24290,NA,NH,2009,2009,8,27,0,25.9,-71.2,50,0,238.0
2009239N10253,EP,NH,2009,2009,8,30,6,13.9,-122.0,45,0,241.25
2009239N12270,EP,NH,2009,2009,8,31,18,18.2,-108.9,135,4,242.75
2009245N17303,NA,NH,2009,2009,9,1,18,16.7,-57.3,45,0,243.75
2009246N12250,EP,NH,2009,2009,9,10,0,16.8,-129.2,70,1,252.0
2009246N18130,WP,NH,2009,2009,9,8,18,32.7,145.7,50,0,250.75
2009247N19089,NI,NH,2009,2009,9,5,12,22.2,87.6,40,0,247.5
2009251N12336,NA,NH,2009,2009,9,9,12,13.6,-32.1,105,3,251.5
2009251N16118,WP,NH,2009,2009,9,9,12,18.3,117.5,30,-1,251.5
2009254N14130,WP,NH,2009,2009,9,14,18,21.5,113.2,75,1,256.75
2009255N13155,WP,NH,2009,2009,9,15,18,18.2,144.2,140,5,257.75
2009257N14256,EP,NH,2009,2009,9,16,18,18.8,-112.5,40,0,258.75
2009264N13252,EP,NH,2009,2009,9,24,0,17.1,-118.9,50,0,266.0
2009268N14128,WP,NH,2009,2009,9,28,12,15.9,111.2,90,2,270.5
2009268N15331,NA,NH,2009,2009,9,25,18,16.1,-31.1,30,-1,267.75
2009269N10163,WP,NH,2009,2009,9,27,18,10.0,156.4,30,-1,269.75
2009270N10148,WP,NH,2009,2009,10,1,0,11.9,130.9,135,4,273.0
2009271N15257,EP,NH,2009,2009,10,2,0,20.4,-117.4,40,0,274.0
2009271N46317,NA,NH,2009,2009,9,27,18,46.0,-43.2,55,-4,269.75
2009272N07164,WP,NH,2009,2009,10,4,6,17.0,140.9,150,5,276.25
2009279N15311,NA,NH,2009,2009,10,7,6,18.3,-55.7,45,0,279.25
2009281N15144,WP,NH,2009,2009,10,11,12,22.8,143.0,55,0,283.5
2009282N16252,EP,NH,2009,2009,10,12,12,18.8,-109.5,50,0,284.5
2009287N10154,WP,NH,2009,2009,10,19,0,18.5,134.1,140,5,291.0
2009288N07267,EP,NH,2009,2009,10,18,6,15.2,-106.6,155,5,290.25
2009289N12230,EP,NH,2009,2009,10,22,0,18.3,-166.7,110,3,294.0
2009299N12153,WP,NH,2009,2009,10,28,12,16.3,135.3,90,2,300.5
2009305N14134,WP,NH,2009,2009,11,2,6,17.0,124.9,25,-1,305.25
2009308N11279,NA,NH,2009,2009,11,9,0,23.0,-86.5,90,2,312.0
2009311N20157,WP,NH,2009,2009,11,8,0,21.0,157.5,45,0,311.0
2009313N11072,NI,NH,2009,2009,11,10,18,15.6,72.0,50,0,313.75
2009317S10073,SI,SH,2010,2009,11,15,12,-13.3,69.9,105,3,137.5
2009324N06129,WP,NH,2009,2009,11,23,18,9.6,127.2,30,-1,326.75
2009325N06148,WP,NH,2009,2009,11,25,12,12.5,142.3,155,5,328.5
2009325S12066,SI,SH,2010,2009,11,23,6,-8.8,53.8,40,0,145.25
2009337N14143,WP,NH,2009,2009,12,5,0,23.4,144.8,35,0,338.0
2009337S07096,SI,SH,2010,2009,12,8,12,-11.1,75.6,115,4,160.5
2009342S09140,SI,SH,2010,2009,12,21,6,-19.5,120.6,130,4,173.25
2009344N06085,NI,NH,2009,2009,12,11,18,9.6,85.1,45,0,344.75
2009346S07086,SI,SH,2010,2009,12,22,18,-13.2,67.0,55,0,174.75
2009346S10172,SP,SH,2010,2009,12,13,18,-16.4,176.8,65,1,165.75
2010002S09096,SI,SH,2010,2010,1,8,12,-16.1,77.1,140,5,191.5
2010018N07113,WP,NH,2010,2010,1,19,0,7.8,110.8,30,-1,18.0
2010019S11123,SI,SH,2010,2010,1,21,6,-14.3,123.5,65,1,204.25
2010022S12160,SP,SH,2010,2010,1,23,6,-16.5,149.1,45,0,206.25
2010027S14184,SP,SH,2010,2010,1,28,12,-19.4,-165.3,55,0,211.5
2010027S17058,SI,SH,2010,2010,1,27,18,-20.1,59.5,35,0,210.75
2010029S12177,SP,SH,2010,2010,2,4,12,-18.8,-152.2,115,4,218.5
2010032S20042,SI,SH,2010,2010,2,2,6,-20.9,43.5,50,0,216.25
2010038S08194,SP,SH,2010,2010,2,10,6,-18.1,-159.3,90,2,224.25
2010040S11185,SP,SH,2010,2010,2,13,18,-15.8,-170.1,100,3,227.75
2010046S10058,SI,SH,2010,2010,2,19,12,-17.3,62.1,125,4,233.5
2010051S06195,SP,SH,2010,2010,2,21,18,-9.5,-158.2,35,0,235.75
2010066S19050,SI,SH,2010,2010,3,10,18,-21.0,48.7,50,0,252.75
2010067S25317,SA,SH,2010,2010,3,12,0,-33.6,-40.5,45,-3,254.0
2010069S12188,SP,SH,2010,2010,3,15,6,-16.2,-179.5,115,4,257.25
2010070S15168,SP,SH,2010,2010,3,14,0,-12.7,161.8,140,5,256.0
2010078N03153,WP,NH,2010,2010,3,24,18,14.1,132.4,50,0,82.75
2010080S06089,SI,SH,2010,2010,3,25,12,-20.0,85.8,80,1,267.5
2010084S09138,SP,SH,2010,2010,3,29,12,-13.4,136.0,70,1,271.5
2010091S09093,SI,SH,2010,2010,4,5,0,-15.7,91.4,65,1,278.0
2010110S10118,SI,SH,2010,2010,4,23,18,-15.3,113.1,60,0,296.75
2010136N09057,NI,NH,2010,2010,5,21,6,12.7,51.8,55,0,140.25
2010137N10090,NI,NH,2010,2010,5,19,0,13.4,81.9,65,1,138.0
2010149N13266,EP,NH,2010,2010,5,29,18,13.9,-92.5,40,0,148.75
2010151N14065,NI,NH,2010,2010,6,2,12,18.2,60.0,125,4,152.5
2010166N15255,EP,NH,2010,2010,6,19,12,16.5,-109.6,55,0,169.5
2010167N15265,EP,NH,2010,2010,6,16,18,14.9,-95.9,30,-1,166.75
2010169N13266,EP,NH,2010,2010,6,25,0,12.9,-115.4,140,5,175.0
2010172N08272,EP,NH,2010,2010,6,25,18,13.6,-101.3,105,3,175.75
2010176N16278,NA,NH,2010,2010,7,1,0,24.3,-97.3,90,2,181.0
2010188N21269,NA,NH,2010,2010,7,7,18,22.8,-92.8,30,-3,187.75
2010191N12138,WP,NH,2010,2010,7,16,6,17.6,110.2,80,1,196.25
2010195N14257,EP,NH,2010,2010,7,14,12,14.5,-105.6,30,-1,194.5
2010198N15123,WP,NH,2010,2010,7,22,0,20.7,111.3,80,1,202.0
2010203N22286,NA,NH,2010,2010,7,23,6,23.8,-77.8,40,0,203.25
2010215N13319,NA,NH,2010,2010,8,6,0,25.6,-66.6,50,0,217.0
2010217N15265,EP,NH,2010,2010,8,8,0,17.3,-109.2,55,0,219.0
2010218N20127,WP,NH,2010,2010,8,10,12,33.4,126.0,55,0,221.5
2010222N26277,NA,NH,2010,2010,8,10,18,25.9,-83.7,30,-1,221.75
2010232N18253,EP,NH,2010,2010,8,20,6,18.2,-107.2,30,-1,231.25
2010233N17119,WP,NH,2010,2010,8,24,0,18.2,107.4,65,1,235.0
2010234N11329,NA,NH,2010,2010,8,27,18,27.1,-60.1,115,4,238.75
2010234N14267,EP,NH,2010,2010,8,26,18,17.9,-109.9,80,1,237.75
2010236N12341,NA,NH,2010,2010,9,2,6,28.6,-74.3,125,4,244.25
2010239N15118,WP,NH,2010,2010,8,31,0,20.2,117.8,60,0,242.0
2010240N15142,WP,NH,2010,2010,9,1,0,30.4,125.2,105,3,243.0
2010241N25125,WP,NH,2010,2010,8,30,18,25.6,121.4,40,0,241.75
2010242N14318,NA,NH,2010,2010,9,1,18,19.5,-62.5,55,0,243.75
2010243N12146,WP,NH,2010,2010,9,6,12,32.9,127.0,45,0,248.5
2010244N12328,NA,NH,2010,2010,9,1,12,12.7,-35.0,35,0,243.5
2010246N19251,EP,NH,2010,2010,9,3,0,19.3,-109.0,30,-1,245.0
2010247N15266,NA,NH,2010,2010,9,7,0,24.9,-97.2,55,0,249.0
2010249N24125,WP,NH,2010,2010,9,9,12,23.2,119.0,65,1,251.5
2010251N14337,NA,NH,2010,2010,9,15,0,18.9,-53.5,135,4,257.0
2010255N13340,NA,NH,2010,2010,9,15,12,17.7,-32.2,120,4,257.5
2010256N17137,WP,NH,2010,2010,9,18,6,23.7,125.3,105,3,260.25
2010257N16282,NA,NH,2010,2010,9,17,12,19.6,-95.6,110,3,259.5
2010263N15149,WP,NH,2010,2010,9,24,0,24.4,140.7,90,2,266.0
2010263N15328,NA,NH,2010,2010,9,25,0,20.4,-27.8,75,1,267.0
2010264N20252,EP,NH,2010,2010,9,20,18,20.1,-108.6,35,0,262.75
2010267N14285,NA,NH,2010,2010,9,24,18,14.6,-83.0,50,0,266.75
2010271N19276,NA,NH,2010,2010,9,28,18,21.0,-82.7,40,0,270.75
2010278N18110,WP,NH,2010,2010,10,5,0,18.7,109.1,30,-1,277.0
2010279N22293,NA,NH,2010,2010,10,9,0,27.2,-61.7,75,1,281.0
2010284N14278,NA,NH,2010,2010,10,12,18,18.8,-85.9,90,2,284.75
2010285N13145,WP,NH,2010,2010,10,17,12,18.0,125.1,160,5,289.5
2010293N13165,WP,NH,2010,2010,10,21,18,20.9,156.1,30,-1,293.75
2010293N16147,WP,NH,2010,2010,10,28,0,24.2,128.6,115,4,300.0
2010293N17093,NI,NH,2010,2010,10,22,12,19.8,93.3,135,4,294.5
2010293N17277,NA,NH,2010,2010,10,25,0,17.2,-88.2,85,2,297.0
2010298S09087,SI,SH,2011,2010,10,26,12,-10.9,86.4,35,0,117.5
2010302N09306,NA,NH,2010,2010,10,31,0,13.5,-61.7,85,2,303.0
2010302N26299,NA,NH,2010,2010,10,30,0,31.3,-64.0,65,1,302.0
2010302S08098,SI,SH,2011,2010,11,1,18,-11.7,98.1,55,0,123.75
2010305N06105,NI,NH,2010,2010,11,5,18,10.1,86.5,55,0,308.75
2010315N14112,WP,NH,2010,2010,11,14,0,14.8,108.6,30,-1,317.0
2010331S07089,SI,SH,2011,2010,12,2,18,-17.6,89.4,80,1,154.75
2010346N09115,WP,NH,2010,2010,12,12,12,9.7,112.2,25,-1,345.5
2010350N30175,WP,NH,2010,2010,12,19,12,21.1,179.0,50,-2,352.5
2010358S13152,SP,SH,2011,2010,12,24,18,-17.0,146.3,40,0,176.75
2011009S15113,SI,SH,2011,2011,1,13,0,-15.9,108.2,45,0,196.0
2011010S17169,SP,SH,2011,2011,1,13,0,-19.7,168.2,55,0,196.0
2011013S15151,SP,SH,2011,2011,1,16,6,-19.0,158.8,95,2,199.25
2011020S13182,SP,SH,2011,2011,1,26,6,-23.4,175.8,115,4,209.25
2011021S16129,SI,SH,2011,2011,1,28,0,-22.8,110.2,95,2,211.0
2011023S16147,SP,SH,2011,2011,1,30,12,-20.0,148.1,55,0,213.5
2011028S13180,SP,SH,2011,2011,2,2,6,-17.0,148.1,135,4,216.25
2011034S19199,SP,SH,2011,2011,2,6,12,-24.3,-176.2,45,0,220.5
2011038S11062,SI,SH,2011,2011,2,13,6,-15.7,52.6,100,3,227.25
2011041S17113,SI,SH,2011,2011,2,12,0,-20.9,100.3,35,0,226.0
2011045S14132,SI,SH,2011,2011,2,23,12,-23.0,112.7,65,1,237.5
2011045S16119,SI,SH,2011,2011,2,19,0,-21.6,108.0,80,1,233.0
2011048S14171,SP,SH,2011,2011,2,20,18,-17.5,169.7,115,4,234.75
2011069S20321,SA,SH,2011,2011,3,16,12,-25.8,-32.0,45,-3,258.5
2011073S11089,SI,SH,2011,2011,3,17,18,-15.7,74.3,45,0,259.75
2011082S17184,SP,SH,2011,2011,3,26,18,-23.8,179.3,75,1,268.75
2011088S10133,SI,SH,2011,2011,4,2,0,-13.5,127.6,35,0,275.0
2011091N09112,WP,NH,2011,2011,4,2,12,9.5,111.6,30,-1,91.5
2011093N10131,WP,NH,2011,2011,4,5,0,15.2,139.3,30,-1,94.0
2011103S12126,SI,SH,2011,2011,4,16,12,-11.2,124.9,55,0,289.5
2011126N11129,WP,NH,2011,2011,5,8,0,14.0,124.1,50,0,127.0
2011140N08142,WP,NH,2011,2011,5,26,6,15.6,125.8,140,5,145.25
2011158N11260,EP,NH,2011,2011,6,10,0,14.5,-105.3,120,4,160.0
2011159N13122,WP,NH,2011,2011,6,9,18,17.8,117.9,30,-1,159.75
2011160N18070,NI,NH,2011,2011,6,11,6,19.5,72.0,35,0,161.25
2011167N08129,WP,NH,2011,2011,6,23,0,21.3,111.9,35,0,173.0
2011170N12263,EP,NH,2011,2011,6,21,6,18.5,-104.0,80,1,171.25
2011172N11133,WP,NH,2011,2011,6,25,0,26.7,123.4,55,0,175.0
2011179N20267,NA,NH,2011,2011,6,30,6,21.6,-97.0,55,0,180.25
2011188N14261,EP,NH,2011,2011,7,9,0,16.7,-109.1,70,1,189.0
2011192N18158,WP,NH,2011,2011,7,16,6,21.3,137.8,115,4,196.25
2011195N15134,WP,NH,2011,2011,7,15,12,13.9,134.2,30,-1,195.5
2011197N31280,NA,NH,2011,2011,7,18,18,27.8,-77.1,60,0,198.75
2011199N10271,EP,NH,2011,2011,7,21,12,16.9,-106.5,135,4,201.5
2011201N33301,NA,NH,2011,2011,7,21,18,41.3,-46.1,60,0,201.75
2011205N12130,WP,NH,2011,2011,7,27,0,15.6,122.2,65,1,207.0
2011208N09145,WP,NH,2011,2011,7,30,18,16.7,132.6,140,5,210.75
2011208N22274,NA,NH,2011,2011,7,29,0,24.6,-91.9,45,0,209.0
2011212N10264,EP,NH,2011,2011,8,3,18,15.7,-114.7,115,4,214.75
2011214N15299,NA,NH,2011,2011,8,3,0,16.0,-66.2,45,0,214.0
2011215N24164,WP,NH,2011,2011,8,6,12,29.5,153.8,75,1,217.5
2011221N17139,WP,NH,2011,2011,8,10,6,24.7,136.6,30,-1,221.25
2011225N26302,NA,NH,2011,2011,8,15,12,31.6,-63.2,55,0,226.5
2011225N35294,NA,NH,2011,2011,8,13,12,38.6,-59.0,40,0,224.5
2011227N12234,EP,NH,2011,2011,8,18,6,12.9,-139.5,60,0,229.25
2011229N14261,EP,NH,2011,2011,8,18,12,18.3,-110.8,75,1,229.5
2011231N15278,NA,NH,2011,2011,8,20,18,17.0,-88.3,55,0,231.75
2011233N12129,WP,NH,2011,2011,8,26,6,17.2,123.6,140,5,237.25
2011233N15301,NA,NH,2011,2011,8,24,12,21.9,-73.3,105,3,235.5
2011236N15143,WP,NH,2011,2011,8,29,0,23.8,140.1,55,0,240.0
2011237N12331,NA,NH,2011,2011,8,25,0,12.3,-29.0,30,-1,236.0
2011239N27301,NA,NH,2011,2011,8,28,6,29.8,-65.5,40,0,239.25
2011240N10341,NA,NH,2011,2011,9,6,0,25.6,-64.0,120,4,248.0
2011243N17259,EP,NH,2011,2011,8,31,6,17.1,-101.9,30,-1,242.25
2011244N37296,NA,NH,2011,2011,9,1,12,37.4,-63.7,40,0,243.5
2011245N21150,WP,NH,2011,2011,9,3,18,24.8,151.4,45,0,245.75
2011245N27269,NA,NH,2011,2011,9,3,12,29.0,-92.0,50,-2,245.5
2011249N18133,WP,NH,2011,2011,9,7,12,23.1,135.5,40,0,249.5
2011250N12324,NA,NH,2011,2011,9,16,0,36.8,-64.8,70,1,258.0
2011250N20266,NA,NH,2011,2011,9,8,18,19.7,-92.3,65,1,250.75
2011253N20145,WP,NH,2011,2011,9,20,12,30.3,133.6,115,4,262.5
2011257N19154,WP,NH,2011,2011,9,18,12,31.7,142.6,90,2,260.5
2011263N12323,NA,NH,2011,2011,10,2,0,32.8,-62.5,120,4,274.0
2011264N13264,EP,NH,2011,2011,9,23,18,16.2,-102.7,125,4,265.75
2011266N08343,NA,NH,2011,2011,10,6,18,28.2,-59.7,80,1,278.75
2011266N13139,WP,NH,2011,2011,9,26,18,16.1,123.1,115,4,268.75
2011267N16111,WP,NH,2011,2011,9,25,6,17.2,112.5,35,0,267.25
2011270N18139,WP,NH,2011,2011,10,1,0,16.6,122.7,130,4,273.0
2011278N12248,EP,NH,2011,2011,10,7,18,13.8,-120.5,85,2,279.75
2011279N10257,EP,NH,2011,2011,10,10,18,16.5,-106.5,110,3,282.75
2011280N10268,EP,NH,2011,2011,10,11,18,13.1,-93.8,30,-3,283.75
2011282N08136,WP,NH,2011,2011,10,10,12,7.5,130.6,30,-1,282.5
2011290N15090,NI,NH,2011,2011,10,19,0,20.2,90.9,35,0,291.0
2011295N13279,NA,NH,2011,2011,10,25,18,17.3,-84.2,100,3,297.75
2011302N13062,NI,NH,2011,2011,11,3,6,17.1,55.0,55,0,306.25
2011310N11066,NI,NH,2011,2011,11,8,12,14.3,59.0,35,0,311.5
2011310N29290,NA,NH,2011,2011,11,9,12,27.9,-70.4,55,0,312.5
2011311N13111,WP,NH,2011,2011,11,7,18,15.4,109.3,25,-1,310.75
2011323N09264,EP,NH,2011,2011,11,22,12,12.9,-113.4,125,4,325.5
2011330N06078,NI,NH,2011,2011,11,28,6,14.6,68.7,35,0,331.25
2011336S06098,SI,SH,2012,2011,12,8,6,-17.4,96.8,95,2,160.25
2011337S13069,SI,SH,2012,2011,12,6,0,-16.9,69.5,35,0,158.0
2011338N06114,WP,NH,2011,2011,12,4,0,6.8,114.7,25,-1,337.0
2011344N12117,WP,NH,2011,2011,12,12,6,9.7,113.4,25,-1,345.25
2011346N03156,WP,NH,2011,2011,12,17,0,9.0,122.4,50,0,350.0
2011358S11132,SI,SH,2012,2011,12,25,12,-11.7,132.8,60,0,177.5
2011360N09088,NI,NH,2011,2011,12,29,6,11.9,82.1,90,2,362.25
2011361S09095,SI,SH,2012,2011,12,31,6,-14.9,76.7,90,2,183.25
2012006S15043,SI,SH,2012,2012,1,8,6,-19.1,42.6,35,0,191.25
2012009S12118,SI,SH,2012,2012,1,11,18,-20.2,118.7,65,1,194.75
2012017S10074,SI,SH,2012,2012,1,20,12,-19.2,64.7,70,1,203.5
2012018S16041,SI,SH,2012,2012,1,24,0,-19.7,39.3,115,4,207.0
2012024S15116,SI,SH,2012,2012,1,31,18,-25.0,107.8,70,1,214.75
2012032S15141,SP,SH,2012,2012,2,8,12,-21.1,170.1,115,4,222.5
2012037S17176,SP,SH,2012,2012,2,7,0,-20.1,-171.8,55,0,221.0
2012039S14075,SI,SH,2012,2012,2,13,12,-18.7,51.4,120,4,227.5
2012042S12110,SI,SH,2012,2012,2,16,6,-15.0,81.9,40,0,230.25
2012046N08130,WP,NH,2012,2012,2,19,0,9.6,112.9,25,-1,49.0
2012056S13057,SI,SH,2012,2012,2,29,18,-16.6,43.6,60,0,243.75
2012060S12069,SI,SH,2012,2012,2,29,18,-13.9,66.9,35,0,243.75
2012066S10101,SI,SH,2012,2012,3,10,0,-19.0,82.2,75,1,253.0
2012070S17112,SI,SH,2012,2012,3,17,0,-18.6,119.7,95,2,260.0
2012086N10116,WP,NH,2012,2012,3,30,0,9.6,111.4,60,0,89.0
2012092S16166,SP,SH,2012,2012,4,2,18,-25.6,179.2,55,0,276.75
2012127S05127,SI,SH,2012,2012,5,6,12,-5.8,127.0,30,-1,310.5
2012135N10255,EP,NH,2012,2012,5,15,18,11.1,-109.9,45,0,135.75
2012140N33283,NA,NH,2012,2012,5,20,0,32.1,-78.1,50,0,140.0
2012141N11148,WP,NH,2012,2012,5,25,12,23.6,139.9,80,1,145.5
2012142N09262,EP,NH,2012,2012,5,25,0,16.8,-106.1,100,3,145.0
2012147N30284,NA,NH,2012,2012,5,28,0,30.1,-80.7,60,0,148.0
2012152N12130,WP,NH,2012,2012,6,4,0,21.6,126.2,105,3,155.0
2012156S07066,SI,SH,2012,2012,6,6,12,-10.3,57.8,55,0,341.5
2012162N06150,WP,NH,2012,2012,6,16,18,16.2,128.3,130,4,167.75
2012166N09269,EP,NH,2012,2012,6,16,0,15.6,-96.7,90,2,167.0
2012168N19112,WP,NH,2012,2012,6,19,12,20.8,116.4,50,0,170.5
2012169N29291,NA,NH,2012,2012,6,21,12,40.5,-43.9,75,1,172.5
2012176N26272,NA,NH,2012,2012,6,24,12,27.6,-86.8,55,0,175.5
2012177N11135,WP,NH,2012,2012,6,29,6,20.9,116.2,40,0,180.25
2012180S11153,SP,SH,2012,2012,6,29,12,-11.7,154.9,35,0,364.5
2012186N12255,EP,NH,2012,2012,7,8,6,14.9,-121.7,100,3,189.25
2012189N10262,EP,NH,2012,2012,7,10,6,13.6,-112.9,120,4,191.25
2012193N12259,EP,NH,2012,2012,7,15,6,16.5,-116.3,95,2,196.25
2012196N19144,WP,NH,2012,2012,7,17,18,28.8,127.4,55,0,198.75
2012201N15129,WP,NH,2012,2012,7,23,18,21.7,113.3,115,4,204.75
2012209N11131,WP,NH,2012,2012,8,1,6,23.5,123.4,90,2,213.25
2012209N25149,WP,NH,2012,2012,8,2,0,32.7,124.4,80,1,214.0
2012215N12313,NA,NH,2012,2012,8,8,0,18.7,-87.1,80,1,220.0
2012215N23146,WP,NH,2012,2012,8,6,12,27.3,124.9,65,1,218.5
2012216N12337,NA,NH,2012,2012,8,5,0,15.8,-32.5,50,0,217.0
2012216N24162,WP,NH,2012,2012,8,9,12,37.4,152.8,45,0,221.5
2012219N12254,EP,NH,2012,2012,8,9,6,16.3,-118.3,70,1,221.25
2012223N14317,NA,NH,2012,2012,8,17,18,20.3,-95.9,40,0,229.75
2012225N16133,WP,NH,2012,2012,8,16,0,19.2,117.1,65,1,228.0
2012225N18255,EP,NH,2012,2012,8,12,6,18.3,-108.7,45,0,224.25
2012229N28305,NA,NH,2012,2012,8,19,0,34.3,-35.0,95,2,231.0
2012230N21126,WP,NH,2012,2012,8,23,12,22.7,122.4,120,4,235.5
2012232N13141,WP,NH,2012,2012,8,24,18,22.9,132.7,125,4,236.75
2012234N16315,NA,NH,2012,2012,8,28,18,28.6,-88.8,70,1,240.75
2012235N11328,NA,NH,2012,2012,8,23,12,14.8,-41.1,35,0,235.5
2012239N11261,EP,NH,2012,2012,8,30,18,20.5,-113.8,75,1,242.75
2012242N13333,NA,NH,2012,2012,9,5,12,25.6,-62.8,70,1,248.5
2012242N24317,NA,NH,2012,2012,8,31,6,29.6,-50.7,90,2,243.25
2012246N29323,NA,NH,2012,2012,9,6,12,29.9,-41.4,100,3,249.5
2012247N18252,EP,NH,2012,2012,9,2,18,18.0,-108.9,40,0,245.75
2012254N09135,WP,NH,2012,2012,9,13,18,17.2,129.7,155,5,256.75
2012255N16322,NA,NH,2012,2012,9,30,12,36.8,-38.3,80,1,273.5
2012256N15257,EP,NH,2012,2012,9,14,6,19.8,-111.5,50,0,257.25
2012260N13237,EP,NH,2012,2012,9,18,0,18.0,-127.4,75,1,261.0
2012263N15141,WP,NH,2012,2012,9,24,18,15.3,127.8,140,5,267.75
2012266N14254,EP,NH,2012,2012,9,24,12,17.5,-112.5,105,3,267.5
2012267N16141,WP,NH,2012,2012,9,27,0,30.4,142.2,55,0,270.0
2012272N22251,EP,NH,2012,2012,9,28,6,21.5,-108.7,45,0,271.25
2012273N13112,WP,NH,2012,2012,10,3,0,15.5,117.6,55,0,276.0
2012274N13151,WP,NH,2012,2012,10,2,6,21.0,142.6,45,0,275.25
2012277N12322,NA,NH,2012,2012,10,4,12,20.2,-42.0,45,0,277.5
2012279N15145,WP,NH,2012,2012,10,11,18,19.6,128.6,105,3,284.75
2012281N14242,EP,NH,2012,2012,10,7,6,14.2,-120.7,50,0,280.25
2012285N26288,NA,NH,2012,2012,10,12,0,25.5,-72.4,40,0,285.0
2012285S04077,SI,SH,2013,2012,10,14,18,-11.9,65.4,115,4,105.75
2012287N15297,NA,NH,2012,2012,10,16,0,24.6,-65.6,80,1,289.0
